City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
454,Wonthaggi,AU,-38.6044,145.5913,61.2,68,27,17.0,scattered clouds
455,Husavik,IS,66.0449,-17.3389,42.17,98,100,23.67,overcast clouds
456,Dusti,TJ,37.3481,68.664,54.32,31,0,2.42,clear sky
457,Chumikan,RU,54.7183,135.315,38.28,62,63,13.47,broken clouds
458,Miedzychod,PL,52.5988,15.897,56.66,72,97,5.3,overcast clouds
459,Wewak,PG,-3.5534,143.6268,81.99,79,25,5.61,scattered clouds
460,Port Hardy,CA,50.6996,-127.4199,51.87,67,92,2.62,overcast clouds
461,Rio Gallegos,AR,-51.6226,-69.2181,44.1,54,30,31.43,scattered clouds
462,Saint Stephen,GB,50.3333,-4.9,54.82,87,79,12.66,broken clouds
463,Chifeng,CN,42.2683,118.9636,48.81,61,100,4.41,overcast clouds
464,Cheremukhovo,RU,60.3484,59.9851,26.49,91,46,2.51,scattered clouds
465,Samarai,PG,-10.6167,150.6667,81.72,76,68,5.41,broken clouds
466,Penha,BR,-26.7694,-48.6458,70.07,94,0,2.3,clear sky
467,Pemagatsel,BT,27.0319,91.4266,58.75,95,94,3.31,overcast clouds
468,Goderich,CA,43.7501,-81.7165,69.21,94,99,3.49,overcast clouds
469,Boyolangu,ID,-8.1181,111.8935,74.55,86,80,3.94,broken clouds
470,Yate,GB,51.5407,-2.4184,53.22,92,13,1.01,few clouds
471,Khorixas,NA,-20.3667,14.9667,56.44,52,0,1.19,clear sky
472,Bud,US,39.447,-86.1758,71.65,92,98,7.16,overcast clouds
473,Manaure,CO,11.7751,-72.4445,87.01,62,92,16.06,overcast clouds
474,San Lawrenz,MT,36.0553,14.204,69.85,79,4,9.73,clear sky
475,Methoni,GR,36.8197,21.7049,67.21,64,92,4.56,overcast clouds
476,Sabratah,LY,32.7933,12.4885,76.68,54,0,10.96,clear sky
477,Fram,PY,-26.9833,-55.8833,66.79,96,100,9.4,overcast clouds
478,Ngunguru,NZ,-35.6167,174.5,65.16,97,100,11.61,light rain
479,Metro,ID,-5.1131,105.3067,75.4,87,98,4.79,overcast clouds
480,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,54.19,50,40,17.9,scattered clouds
481,Vilhena,BR,-12.7406,-60.1458,78.87,57,75,1.72,broken clouds
482,Raton,US,36.9034,-104.4391,69.19,39,1,5.75,clear sky
483,Guaruja,BR,-23.9931,-46.2564,78.17,26,100,1.99,overcast clouds
484,Toba,JP,34.4833,136.85,75.2,74,12,7.56,few clouds
485,Tual,ID,-5.6667,132.75,80.83,67,97,9.71,overcast clouds
486,Qrendi,MT,35.8347,14.4583,70.11,83,0,5.75,clear sky
487,Kattivakkam,IN,13.2167,80.3167,80.69,81,12,4.97,few clouds
488,Matara,LK,5.9485,80.5353,77.09,89,90,6.89,light rain
489,Vestmanna,FO,62.1564,-7.1664,47.32,100,75,28.77,broken clouds
490,Goshen,US,41.5823,-85.8344,66.72,94,40,6.91,moderate rain
491,Piracicaba,BR,-22.7253,-47.6492,72.81,83,82,13.76,broken clouds
492,Gat,IL,31.61,34.7642,72.81,64,46,6.8,scattered clouds
493,Camalu,MX,30.85,-116.0667,88.43,42,96,9.48,overcast clouds
494,Florida,US,28.7505,-82.5001,82.38,81,1,0.0,clear sky
495,Jacqueville,CI,5.2052,-4.4146,78.71,90,93,7.7,overcast clouds
496,Biankouma,CI,7.7391,-7.6138,69.76,96,15,2.57,few clouds
497,Marsa Matruh,EG,31.3525,27.2453,70.75,67,1,7.02,clear sky
498,Beloha,MG,-25.1667,45.05,71.19,74,6,4.83,clear sky
499,Pucara,PE,-15.9803,-71.4606,37.53,31,1,7.16,clear sky
500,Ust-Kuyga,RU,70.0167,135.6,15.93,96,75,3.62,broken clouds
501,Simi,SL,9.5667,-12.35,75.34,93,89,1.19,overcast clouds
502,Ingham,US,42.6,-84.3833,71.17,92,75,3.44,broken clouds
503,Celestun,MX,20.8667,-90.4,84.04,71,56,15.52,broken clouds
504,Sao Felix Do Xingu,BR,-6.6447,-51.995,77.49,71,81,1.86,broken clouds
505,Aljezur,PT,37.3191,-8.8033,59.09,68,100,7.29,overcast clouds
506,Nipawin,CA,53.3668,-104.0009,68.61,26,7,7.83,clear sky
507,Sala Consilina,IT,40.3912,15.5989,60.3,77,15,1.74,few clouds
508,Aloleng,PH,16.1307,119.7824,80.62,78,92,7.78,overcast clouds
509,Bella Union,UY,-30.2752,-57.6007,55.6,53,80,14.34,broken clouds
510,Moron,AR,-34.6534,-58.6198,58.75,42,31,1.01,scattered clouds
511,Cortez,US,37.3489,-108.5859,72.52,34,1,5.75,clear sky
512,Cockburn Town,TC,21.4612,-71.1419,83.41,72,95,20.0,overcast clouds
513,Gold Coast,AU,-28.0,153.4333,81.9,64,4,3.0,clear sky
514,San Vicente,AR,-26.6167,-54.1333,64.02,100,95,1.74,overcast clouds
515,Natitingou,BJ,10.3042,1.3796,72.27,89,59,2.64,broken clouds
516,Labuhan,ID,-6.8844,112.2051,78.44,74,100,12.39,overcast clouds
517,Kainantu,PG,-6.2887,145.8655,68.34,82,85,2.37,overcast clouds
518,Manta,EC,-0.95,-80.7333,71.83,81,11,16.44,few clouds
519,Termoli,IT,41.9888,14.9895,68.72,68,0,8.81,clear sky
520,Inza,RU,53.8533,46.3586,44.38,93,100,3.94,overcast clouds
521,Daru,PG,-9.0763,143.2092,82.69,73,29,4.56,scattered clouds
522,Cascais,PT,38.6979,-9.4215,62.47,68,100,8.99,overcast clouds
523,Ajdabiya,LY,30.7554,20.2263,71.56,50,0,12.28,clear sky
524,Oskarshamn,SE,57.2645,16.4484,57.97,70,100,14.34,overcast clouds
525,Balsas,BR,-7.5325,-46.0356,85.95,44,93,6.51,overcast clouds
526,Beyla,GN,8.6833,-8.6333,69.48,92,30,0.65,scattered clouds
527,Luzhou,CN,28.8724,105.4405,77.13,77,5,2.57,clear sky
528,Hirara,JP,24.8,125.2833,83.28,73,7,21.85,clear sky
529,Effingham,US,32.3669,-81.3332,78.84,87,36,3.65,scattered clouds
530,Luanda,AO,-8.8368,13.2343,71.6,83,20,6.91,few clouds
531,Hofn,IS,64.2539,-15.2082,47.77,75,100,19.6,overcast clouds
532,Kindersley,CA,51.4668,-109.1682,71.49,19,1,11.3,clear sky
533,Meulaboh,ID,4.1363,96.1285,74.35,87,68,4.79,broken clouds
534,Bereda,ES,43.2686,-7.5406,53.91,100,66,2.91,broken clouds
535,Isangel,VU,-19.55,169.2667,80.8,74,2,4.97,clear sky
536,Tripoli,LY,32.8752,13.1875,75.85,63,0,10.6,clear sky
537,Ust-Nera,RU,64.5667,143.2,25.81,80,24,2.71,few clouds
538,Artyom,AZ,40.4723,50.333,60.94,66,75,10.69,broken clouds
539,Ngama,TD,11.7833,17.1667,81.01,67,15,6.98,few clouds
540,Lazaro Cardenas,MX,17.9583,-102.2,83.68,73,45,6.69,scattered clouds
541,Nyagan,RU,62.1406,65.3936,27.3,84,10,3.83,clear sky
542,Belyy Yar,RU,53.6039,91.3903,26.49,86,0,4.47,clear sky
543,Kangaatsiaq,GL,68.3065,-53.4641,31.98,64,100,4.94,overcast clouds
544,Lakatoro,VU,-16.0999,167.4164,81.88,75,10,7.11,clear sky
545,Bilma,NE,18.6853,12.9164,86.31,17,28,6.44,scattered clouds
546,Bambanglipuro,ID,-7.95,110.2833,59.61,79,80,3.69,broken clouds
547,Yulara,AU,-25.2406,130.9889,66.04,26,0,8.05,clear sky
548,Ferrenafe,PE,-6.6389,-79.7889,64.22,72,20,19.57,few clouds
549,Kloulklubed,PW,7.0419,134.2556,82.9,69,66,7.52,broken clouds
550,Lingyuan,CN,41.24,119.4011,50.54,66,100,11.83,overcast clouds
551,Mapiripan,CO,2.8892,-72.1256,77.61,87,97,4.32,overcast clouds
552,Padre Bernardo,BR,-15.35,-48.5,82.9,39,90,2.06,overcast clouds
553,Chitral,PK,35.8462,71.7858,64.09,59,0,1.9,clear sky
554,Paungde,MM,18.4833,95.5,73.53,97,23,4.72,few clouds
555,Launceston,AU,-41.45,147.1667,56.84,94,90,5.01,light intensity shower rain
556,Pombas,CV,17.1503,-25.0201,76.68,84,31,9.37,scattered clouds
557,Santa Vitoria Do Palmar,BR,-33.5189,-53.3681,52.43,67,90,12.41,overcast clouds
558,Uray,RU,60.1247,64.7758,27.05,91,42,5.97,scattered clouds
559,Myitkyina,MM,25.3833,97.4,72.68,100,100,0.31,overcast clouds
560,Chicama,PE,-7.8447,-79.1469,61.34,74,53,9.17,broken clouds
561,Van Buren,US,35.4368,-94.3483,80.62,50,20,1.99,few clouds
562,Kem,RU,64.9555,34.5793,43.43,91,12,9.64,few clouds
563,Grand-Santi,GF,4.25,-54.3833,78.15,76,80,2.1,broken clouds
564,Teknaf,BD,20.8624,92.3058,78.93,84,94,3.71,overcast clouds
565,Derzhavinsk,KZ,51.1,66.3167,35.08,76,65,13.24,broken clouds
566,Putina,PE,-15.4667,-69.4333,51.28,57,11,12.66,few clouds
567,Ondjiva,AO,-17.0667,15.7333,65.34,23,1,6.08,clear sky
568,Mbanza-Ngungu,CD,-5.25,14.8667,73.29,74,88,7.49,overcast clouds
569,Saint Anthony,US,45.0205,-93.218,71.92,58,1,1.99,clear sky
570,Asau,RO,46.4333,26.4,44.76,92,31,2.64,scattered clouds
571,Mbeya,TZ,-8.9,33.45,63.32,58,90,4.12,overcast clouds
572,Praia Da Vitoria,PT,38.7333,-27.0667,72.75,92,50,5.82,scattered clouds
573,Ust-Kan,RU,50.9276,84.761,26.82,90,99,5.03,overcast clouds
574,Durango,MX,24.8333,-104.8333,64.36,76,79,10.0,broken clouds
575,Mansa,IN,29.9833,75.3833,79.05,68,54,3.33,broken clouds
576,Khash,IR,28.2211,61.2158,61.0,28,15,3.62,few clouds
577,Outjo,NA,-20.1167,16.15,58.14,40,0,9.78,clear sky
578,Jesus Del Monte,MX,19.1081,-99.9944,65.61,89,97,0.94,light rain
579,Isa Khel,AF,36.6702,68.8443,57.36,28,0,2.84,clear sky
580,Takoradi,GH,4.8845,-1.7554,77.38,91,100,7.31,overcast clouds
581,Irbit,RU,57.6705,63.071,27.19,90,70,6.31,broken clouds
582,Valleyview,CA,55.0667,-117.2859,51.21,25,0,17.92,clear sky
583,Manokwari,ID,-0.8667,134.0833,82.42,72,100,6.2,overcast clouds
584,Rincon,US,32.296,-81.2354,78.85,80,40,8.05,scattered clouds
585,Kalush,UA,49.0119,24.3731,45.01,74,2,4.12,clear sky
586,Laguna,US,38.421,-121.4238,93.42,21,1,1.01,clear sky
587,Mwense,ZM,-10.3845,28.698,69.19,85,59,5.08,light rain
588,Koungou,YT,-12.7336,45.2042,76.71,73,40,4.61,scattered clouds
589,Teguldet,RU,57.3064,88.1667,31.91,97,96,2.82,overcast clouds
590,Manicore,BR,-5.8092,-61.3003,83.01,59,99,2.13,overcast clouds
591,Derna,LY,32.767,22.6367,69.91,66,0,18.28,clear sky
592,Mayo,US,38.8876,-76.5119,79.86,87,1,1.01,clear sky
593,Herat,AF,34.5,62.0,48.24,24,0,11.48,clear sky
594,Tanout,NE,14.9709,8.8879,88.05,17,2,8.63,clear sky
595,Sale,MA,34.0389,-6.8166,68.68,94,90,0.0,overcast clouds
596,Manono,CD,-7.3,27.4167,70.12,91,93,2.8,light rain
597,Izumo,JP,35.3667,132.7667,70.43,65,13,4.68,few clouds
598,Severnoye,RU,56.3491,78.3619,29.05,95,100,4.83,overcast clouds
599,Rameshki,RU,57.3439,36.0453,35.46,86,28,4.12,scattered clouds
600,Peterhead,GB,57.5058,-1.7981,50.72,76,89,14.54,overcast clouds
601,Zalantun,CN,48.0,122.7167,37.9,85,74,5.68,broken clouds
602,Deputatskiy,RU,69.3,139.9,15.06,90,83,6.08,broken clouds
603,Novopavlovka,RU,51.2172,109.2091,32.79,94,95,3.96,overcast clouds
604,Sabang,ID,5.8933,95.3214,81.57,74,42,15.43,scattered clouds
605,Faya,SA,18.3851,42.4509,61.32,43,62,1.68,broken clouds
606,Mumford,GH,5.2618,-0.759,77.97,91,69,9.33,broken clouds
607,Lloydminster,CA,53.2835,-110.0016,62.58,27,2,14.99,clear sky
608,Nicoya,CR,10.1483,-85.452,83.75,84,68,1.97,broken clouds
609,Chapais,CA,49.7834,-74.8492,44.82,66,3,5.21,clear sky
610,Brokopondo,SR,4.75,-55.1667,81.27,76,72,7.11,broken clouds
611,Vung Tau,VN,10.346,107.0843,79.79,81,100,4.0,overcast clouds
612,Yar-Sale,RU,66.8333,70.8333,31.64,75,100,7.36,overcast clouds
613,North Bend,US,43.4065,-124.2243,74.91,78,1,17.27,clear sky
614,Pithoragarh,IN,29.5833,80.2167,56.89,95,2,2.53,clear sky
615,Gambela,ET,8.25,34.5833,70.16,98,100,2.19,overcast clouds
616,Egvekinot,RU,66.3167,-179.1667,28.06,98,100,4.03,snow
617,Kandrian,PG,-6.2167,149.55,83.32,73,82,6.11,broken clouds
618,Awjilah,LY,29.1081,21.2869,72.57,45,0,5.75,clear sky
619,Muisne,EC,0.6,-80.0333,75.02,83,78,9.28,broken clouds
620,Abong Mbang,CM,3.9833,13.1833,66.88,95,51,1.81,broken clouds
621,Talara,PE,-4.5772,-81.2719,64.74,83,39,18.43,scattered clouds
622,Waingapu,ID,-9.6567,120.2641,77.49,72,52,4.27,broken clouds
623,Jaicos,BR,-7.3592,-41.1378,83.41,25,36,5.01,scattered clouds
624,Touros,BR,-5.1989,-35.4608,77.9,73,5,14.43,clear sky
625,Trincomalee,LK,8.5711,81.2335,78.4,86,69,10.47,heavy intensity rain
626,Santa Fe,AR,-31.6333,-60.7,61.0,41,55,3.0,broken clouds
627,Grand Gaube,MU,-20.0064,57.6608,72.37,75,22,7.0,light rain
628,Manoel Urbano,BR,-8.8389,-69.2597,80.11,74,79,2.48,broken clouds
629,Cururupu,BR,-1.8283,-44.8683,76.5,86,79,4.18,broken clouds
630,Benjamin Aceval,PY,-24.9667,-57.5667,69.94,93,100,11.81,overcast clouds
631,Jardinopolis,BR,-21.0178,-47.7639,69.22,83,75,11.5,light rain
632,La Ciotat,FR,43.1748,5.6045,71.47,93,100,14.47,overcast clouds
633,Kuching,MY,1.55,110.3333,73.62,100,20,0.0,few clouds
634,Palladam,IN,10.9833,77.3,77.2,89,94,7.99,overcast clouds
635,Yokadouma,CM,3.5167,15.05,68.41,99,56,1.92,light rain
636,Necochea,AR,-38.5473,-58.7368,46.04,73,4,8.68,clear sky
637,Coffs Harbour,AU,-30.3,153.1333,83.14,38,29,8.05,scattered clouds
638,Segbwema,SL,7.9967,-10.9496,73.0,93,79,0.27,broken clouds
639,Saquena,PE,-4.6667,-73.5167,82.18,73,77,1.74,broken clouds
640,Shimoda,JP,34.6667,138.95,77.11,75,7,2.91,clear sky
641,Jieshi,CN,22.8134,115.8257,81.95,77,58,14.43,light rain
642,Naron,ES,43.5167,-8.1528,58.66,87,83,8.34,broken clouds
643,Kysyl-Syr,RU,63.8986,122.7617,27.64,76,100,3.2,overcast clouds
644,Kununurra,AU,-15.7667,128.7333,84.18,61,58,4.61,broken clouds
645,West Wendover,US,40.7391,-114.0733,72.61,15,1,6.91,clear sky
646,Shetpe,KZ,44.1667,52.1167,52.18,27,96,13.38,overcast clouds
647,Mareeba,AU,-17.0,145.4333,84.33,70,10,2.73,clear sky
648,Praxedis Guerrero,MX,31.3667,-106.0167,86.81,29,13,7.81,few clouds
649,Lahij,YE,13.1667,44.5833,84.56,48,92,5.41,overcast clouds
650,Ibadan,NG,7.3878,3.8964,72.37,97,99,2.55,light rain
651,Turkistan,KZ,43.0,68.0,44.06,40,0,3.78,clear sky
652,Kualakapuas,ID,-3.0091,114.3876,75.36,90,100,4.47,light rain
653,Umm Kaddadah,SD,13.6017,26.6876,88.92,20,100,12.06,overcast clouds
654,Lokomotivnyy,RU,53.0118,60.5684,29.26,86,10,7.49,clear sky
655,Camocim,BR,-2.9022,-40.8411,79.93,79,3,18.16,clear sky
656,Kunashak,RU,55.7032,61.5498,32.52,54,100,7.52,overcast clouds
657,Aasiaat,GL,68.7098,-52.8699,25.63,72,99,3.62,overcast clouds
658,Maniwaki,CA,46.3834,-75.966,51.12,91,97,1.5,overcast clouds
659,Lesnica,RS,44.6525,19.31,54.66,63,26,3.47,scattered clouds
660,Bronnoysund,NO,65.4625,12.1997,59.0,72,90,21.85,light intensity shower rain
661,Zasheyek,RU,67.4066,32.5499,41.65,95,84,6.78,broken clouds
662,Saint-Augustin,CA,51.226,-58.6502,42.24,90,100,7.11,overcast clouds
663,Rantepao,ID,-2.9701,119.8978,68.83,96,100,0.58,overcast clouds
664,Kropotkin,RU,45.4375,40.5756,53.89,55,100,17.29,moderate rain
665,Shieli,KZ,44.1667,66.75,46.58,47,4,3.96,clear sky
666,Batticaloa,LK,7.7102,81.6924,78.82,85,100,3.91,overcast clouds
667,Biltine,TD,14.5333,20.9167,86.16,37,74,2.77,broken clouds
668,Kouroussa,GN,10.65,-9.8833,73.87,86,28,2.59,scattered clouds
669,Acarau,BR,-2.8856,-40.12,79.25,84,0,16.89,clear sky
670,Linjiang,CN,41.8069,126.9078,59.02,98,100,4.0,overcast clouds
671,Lufilufi,WS,-13.8745,-171.5986,85.78,76,14,21.27,light rain
672,Mitsamiouli,KM,-11.3847,43.2844,75.4,77,17,9.95,few clouds
673,Zhirnovsk,RU,50.9845,44.7735,43.32,79,1,5.21,clear sky
674,Hinton,CA,53.4001,-117.5857,53.11,32,66,6.76,broken clouds
675,Chiang Klang,TH,19.2938,100.8617,71.76,99,61,1.32,broken clouds
676,Tekkali,IN,18.6167,84.2333,77.41,84,14,3.83,few clouds
677,Half Moon Bay,US,37.4636,-122.4286,96.82,24,1,6.91,clear sky
678,Catuday,PH,16.2923,119.8062,79.75,79,88,10.27,overcast clouds
679,Jalandhar,IN,31.3256,75.5792,77.02,76,4,5.44,clear sky
680,Littleton,US,39.6133,-105.0166,80.11,20,20,1.01,few clouds
681,Balikpapan,ID,-1.2675,116.8289,74.39,100,75,4.61,thunderstorm with light rain
682,Kyabe,TD,9.4515,18.9449,73.2,82,36,2.86,scattered clouds
