City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
272,Bartlesville,US,2021-10-02 20:23:41,36.7473,-95.9808,81.9,68,40,0.0
273,Carnarvon,AU,2021-10-02 20:23:42,-24.8667,113.6333,59.07,82,75,6.91
274,Lasa,IT,2021-10-02 20:23:42,46.6166,10.7002,58.08,95,76,5.68
275,Kamenka,RU,2021-10-02 20:23:42,51.3223,42.7678,48.52,70,78,2.8
276,Clyde River,CA,2021-10-02 20:23:43,70.4692,-68.5914,41.23,75,90,9.22
277,Uthal,PK,2021-10-02 20:23:43,25.8072,66.6219,83.75,70,9,4.09
278,Airai,TL,2021-10-02 20:23:43,-8.9266,125.4092,59.07,92,57,0.83
279,Marawi,PH,2021-10-02 20:23:44,7.9986,124.2928,64.65,93,43,1.41
280,Mercedes,AR,2021-10-02 20:23:44,-34.6515,-59.4307,67.51,50,94,4.41
281,Camacha,PT,2021-10-02 20:23:44,33.0833,-16.3333,69.53,73,75,8.05
282,Krutinka,RU,2021-10-02 20:22:08,56.0055,71.5113,35.35,81,100,9.91
283,San Cristobal,VE,2021-10-02 20:23:45,7.7669,-72.225,82.58,46,8,6.91
284,Santa Rosa,PH,2021-10-02 20:23:45,14.3122,121.1114,80.58,81,91,7.49
285,Yar-Sale,RU,2021-10-02 20:23:46,66.8333,70.8333,31.17,82,100,11.65
286,Nanortalik,GL,2021-10-02 20:23:46,60.1432,-45.2371,43.45,62,0,1.1
287,General Roca,AR,2021-10-02 20:23:47,-39.0333,-67.5833,61.2,15,100,25.59
288,Homer,US,2021-10-02 20:23:47,59.6425,-151.5483,41.07,59,90,6.91
289,Khatanga,RU,2021-10-02 20:23:48,71.9667,102.5,17.65,98,59,2.84
290,Asau,RO,2021-10-02 20:23:48,46.4333,26.4,46.76,89,0,1.77
291,Mbini,GQ,2021-10-02 20:23:48,1.574,9.6134,77.68,85,38,4.79
292,Olafsvik,IS,2021-10-02 20:23:49,64.8945,-23.7142,40.8,75,100,27.63
293,Saldanha,ZA,2021-10-02 20:23:49,-33.0117,17.9442,50.05,58,8,20.04
294,San Patricio,US,2021-10-02 20:23:49,28.017,-97.5169,89.69,52,87,5.97
295,Burnie,AU,2021-10-02 20:23:50,-41.0667,145.9167,54.91,92,7,3.04
296,Los Algarrobos,PA,2021-10-02 20:23:50,8.5,-82.4333,84.61,74,40,8.05
297,Panama City,PA,2021-10-02 20:23:51,8.9936,-79.5197,87.06,86,40,3.44
298,Nsoko,SZ,2021-10-02 20:23:51,-27.0333,31.95,67.14,92,100,4.74
299,Kropotkin,RU,2021-10-02 20:23:51,45.4375,40.5756,52.48,66,0,17.02
300,Punta Alta,AR,2021-10-02 20:23:52,-38.8759,-62.0736,56.17,54,75,28.77
301,Krugersdorp,ZA,2021-10-02 20:19:09,-26.0858,27.7752,60.75,56,0,8.3
302,Opuwo,NA,2021-10-02 20:23:52,-18.0607,13.84,63.21,30,42,6.26
303,Beberibe,BR,2021-10-02 20:23:53,-4.1797,-38.1306,86.16,72,22,13.49
304,Lakes Entrance,AU,2021-10-02 20:23:53,-37.8811,147.981,54.57,95,70,8.03
305,Peringat,MY,2021-10-02 20:23:53,6.0333,102.2833,76.95,88,20,3.44
306,Milkovo,RU,2021-10-02 20:23:54,54.7167,158.6167,44.69,99,100,4.23
307,Atambua,ID,2021-10-02 20:23:54,-9.1061,124.8925,73.0,85,65,2.86
308,Mayo,US,2021-10-02 20:23:54,38.8876,-76.5119,82.74,69,1,5.99
309,Vilhena,BR,2021-10-02 20:23:55,-12.7406,-60.1458,80.51,62,80,3.24
310,Zeya,RU,2021-10-02 20:23:55,53.75,127.2667,31.46,74,93,3.38
311,Athabasca,CA,2021-10-02 20:23:56,54.7169,-113.2854,60.62,31,100,9.62
312,Boda,CF,2021-10-02 20:23:56,4.3189,17.4695,69.89,96,96,3.83
313,Lubango,AO,2021-10-02 20:23:57,-14.9172,13.4925,62.56,37,1,5.55
314,Penzance,GB,2021-10-02 20:23:57,50.1186,-5.5371,54.61,63,100,18.95
315,Nanakuli,US,2021-10-02 20:23:58,21.3906,-158.1547,84.15,69,90,12.66
316,Gigmoto,PH,2021-10-02 20:23:58,13.7796,124.39,80.51,83,89,3.56
317,Brandon,US,2021-10-02 20:23:58,27.9378,-82.2859,92.07,53,40,5.99
318,Russell,US,2021-10-02 20:23:59,32.3502,-85.1999,85.96,59,20,6.91
319,Poum,NC,2021-10-02 20:23:59,-20.2333,164.0167,74.37,84,40,11.88
320,Kahuta,PK,2021-10-02 20:24:00,33.5913,73.3868,72.84,78,1,6.53
321,Takoradi,GH,2021-10-02 20:24:00,4.8845,-1.7554,77.31,90,100,7.81
322,Rafaela,AR,2021-10-02 20:20:13,-31.2503,-61.4867,85.24,25,8,2.46
323,Mandan,US,2021-10-02 20:24:01,46.8267,-100.8896,80.58,26,1,14.97
324,Lebu,CL,2021-10-02 20:24:01,-37.6167,-73.65,51.69,56,6,17.49
325,Qaqortoq,GL,2021-10-02 20:24:01,60.7167,-46.0333,39.7,52,0,7.27
326,Tukrah,LY,2021-10-02 20:24:02,32.5341,20.5791,71.04,65,2,14.79
327,Ponta Do Sol,PT,2021-10-02 20:24:02,32.6667,-17.1,73.71,80,2,3.29
328,Carutapera,BR,2021-10-02 20:24:02,-1.195,-46.02,82.92,68,28,10.69
329,Thinadhoo,MV,2021-10-02 20:24:03,0.5333,72.9333,83.07,70,4,13.62
330,Kerema,PG,2021-10-02 20:24:03,-7.9631,145.7785,76.8,91,100,2.17
331,Ugoofaaru,MV,2021-10-02 20:24:04,5.6667,73.0,82.31,78,100,15.3
332,Santa Cruz Cabralia,BR,2021-10-02 20:24:04,-16.2781,-39.0247,79.03,78,20,19.57
333,Lampa,CL,2021-10-02 20:24:05,-33.2833,-70.9,66.96,33,20,12.66
334,Inta,RU,2021-10-02 20:24:05,66.0317,60.1659,31.5,88,15,3.76
335,Berlevag,NO,2021-10-02 20:24:05,70.8578,29.0864,49.64,87,82,25.23
336,Inegol,TR,2021-10-02 20:24:06,40.0781,29.5133,52.88,93,13,0.92
337,Bandarbeyla,SO,2021-10-02 20:24:07,9.4942,50.8122,78.93,79,68,22.68
338,Leningradskiy,RU,2021-10-02 20:24:07,69.3833,178.4167,14.11,74,17,12.62
339,Sabang,ID,2021-10-02 20:24:07,5.8933,95.3214,80.89,80,100,2.93
340,Saint-Pierre,RE,2021-10-02 20:24:08,-21.3393,55.4781,71.24,73,0,6.91
341,Estelle,US,2021-10-02 20:24:08,29.8458,-90.1067,82.45,80,90,8.05
342,Bambous Virieux,MU,2021-10-02 20:24:08,-20.3428,57.7575,73.22,83,40,13.8
343,Babati,TZ,2021-10-02 20:24:09,-4.2167,35.75,65.44,47,75,2.04
344,Saint Anthony,US,2021-10-02 20:24:09,45.0205,-93.218,73.33,90,90,1.01
345,Sobolevo,RU,2021-10-02 20:24:10,54.4299,31.8996,43.39,82,100,7.58
346,Tobermory,CA,2021-10-02 20:24:10,45.2501,-81.6665,70.3,84,100,10.51
347,Pakxe,LA,2021-10-02 20:24:11,15.1167,105.7833,73.24,96,87,2.06
348,San Carlos De Bariloche,AR,2021-10-02 20:20:27,-41.1456,-71.3082,42.55,45,40,25.32
349,Batemans Bay,AU,2021-10-02 20:23:55,-35.7167,150.1833,52.2,94,10,4.21
350,Pisco,PE,2021-10-02 20:24:11,-13.7,-76.2167,69.85,64,3,16.11
351,Quila,MX,2021-10-02 20:24:12,24.4228,-107.22,89.46,56,100,5.57
352,Launceston,AU,2021-10-02 20:24:12,-41.45,147.1667,49.15,93,75,4.61
353,Olinda,BR,2021-10-02 20:19:18,-8.0089,-34.8553,80.33,83,40,10.36
354,Salina,US,2021-10-02 20:22:29,38.8403,-97.6114,71.19,75,90,4.0
355,Sur,OM,2021-10-02 20:24:13,22.5667,59.5289,83.84,73,100,12.57
356,Beyneu,KZ,2021-10-02 20:24:13,45.3167,55.2,52.0,29,100,7.38
357,Hasaki,JP,2021-10-02 20:24:14,35.7333,140.8333,66.29,81,28,2.06
358,Tenenkou,ML,2021-10-02 20:24:14,14.4572,-4.9169,92.08,35,77,8.72
359,Aldan,RU,2021-10-02 20:24:14,58.6031,125.3894,18.05,96,93,4.47
360,Sangar,RU,2021-10-02 20:24:15,63.9242,127.4739,28.26,83,6,1.54
361,Madison,US,2021-10-02 20:24:15,34.7334,-86.5667,80.94,75,90,1.01
362,Ostrovnoy,RU,2021-10-02 20:21:09,68.0531,39.5131,45.63,85,100,16.82
363,Sao Filipe,CV,2021-10-02 20:24:17,14.8961,-24.4956,79.48,83,48,8.57
364,Cukai,MY,2021-10-02 20:24:17,4.25,103.4167,77.14,83,100,3.87
365,Flinders,AU,2021-10-02 20:24:18,-34.5833,150.8552,57.79,93,2,1.01
366,Staritsa,RU,2021-10-02 20:24:18,56.5075,34.9354,40.62,88,97,4.94
367,Inhambane,MZ,2021-10-02 20:24:18,-23.865,35.3833,74.39,87,61,15.1
368,Teguise,ES,2021-10-02 20:24:19,29.0605,-13.564,70.02,78,20,13.8
369,Lensk,RU,2021-10-02 20:24:19,60.7253,114.9278,24.28,97,70,1.32
370,Moerai,PF,2021-10-02 20:24:20,-22.4333,-151.3333,75.52,78,56,15.55
371,Altamira,BR,2021-10-02 20:24:20,-3.2033,-52.2064,89.69,62,40,2.3
372,Powassan,CA,2021-10-02 20:24:20,46.0334,-79.3496,69.66,100,100,5.21
373,Anadyr,RU,2021-10-02 20:24:21,64.75,177.4833,32.5,86,75,15.01
374,Meadow Lake,US,2021-10-02 20:24:21,34.8014,-106.5436,72.66,44,1,6.17
375,Pritzwalk,DE,2021-10-02 20:24:21,53.1494,12.1741,59.59,71,100,12.68
376,Cervo,ES,2021-10-02 20:24:22,43.6702,-7.4101,67.19,80,100,20.45
377,Luderitz,NA,2021-10-02 20:24:22,-26.6481,15.1594,58.19,71,0,24.7
378,Rawlins,US,2021-10-02 20:24:23,41.7911,-107.2387,64.33,19,1,4.61
379,Whitehorse,CA,2021-10-02 20:24:23,60.7161,-135.0538,42.03,60,90,20.0
380,Bama,NG,2021-10-02 20:24:23,11.5221,13.6856,82.11,38,100,3.85
381,Beniganj,IN,2021-10-02 20:24:24,27.2833,80.45,79.61,81,88,4.63
382,Nador,MA,2021-10-02 20:24:24,35.174,-2.9287,68.25,88,0,0.0
383,Coquimbo,CL,2021-10-02 20:24:24,-29.9533,-71.3436,64.13,55,0,17.27
384,Moree,AU,2021-10-02 20:24:25,-29.4667,149.85,50.02,93,73,5.75
385,San Joaquin,US,2021-10-02 20:24:25,37.9333,-121.3011,91.15,28,0,4.23
386,Weinan,CN,2021-10-02 20:24:25,34.5036,109.5089,71.29,88,100,3.04
387,Kaseda,JP,2021-10-02 20:24:26,31.4167,130.3167,71.85,86,1,5.37
388,Micheweni,TZ,2021-10-02 20:24:26,-4.9667,39.8333,75.83,82,71,9.17
389,Beidao,CN,2021-10-02 20:24:27,34.5686,105.8933,68.45,90,100,2.28
390,Gull Lake,CA,2021-10-02 20:24:27,50.1001,-108.4847,70.16,20,35,17.31
391,Verkhnevilyuysk,RU,2021-10-02 20:24:27,63.4453,120.3167,26.37,86,46,2.24
392,Eureka,US,2021-10-02 20:24:28,40.8021,-124.1637,84.67,84,84,1.99
393,Torbay,CA,2021-10-02 20:24:28,47.6666,-52.7314,62.76,68,75,12.66
394,Hay River,CA,2021-10-02 20:24:29,60.8156,-115.7999,53.58,54,75,8.05
395,Vao,NC,2021-10-02 20:24:29,-22.6667,167.4833,72.05,90,37,19.8
396,Tsaratanana,MG,2021-10-02 20:24:29,-16.7833,47.65,69.62,68,15,7.38
397,Maragogi,BR,2021-10-02 20:24:30,-9.0122,-35.2225,76.59,85,24,8.32
398,Nicoya,CR,2021-10-02 20:24:30,10.1483,-85.452,90.95,69,42,1.5
399,Gubkinskiy,RU,2021-10-02 20:24:31,64.434,76.5026,29.28,96,100,14.41
400,Galveston,US,2021-10-02 20:24:31,29.3669,-94.9669,85.19,79,20,4.0
401,Talnakh,RU,2021-10-02 20:24:32,69.4865,88.3972,17.74,92,64,3.0
402,Kjustendil,BG,2021-10-02 20:24:32,42.2839,22.6911,53.06,58,0,1.99
403,Kuching,MY,2021-10-02 20:24:33,1.55,110.3333,75.42,94,20,2.3
404,Melfi,IT,2021-10-02 20:24:33,40.9965,15.6514,62.49,76,100,1.59
405,Guiratinga,BR,2021-10-02 20:24:34,-16.3494,-53.7583,98.1,23,68,7.2
406,Chimoio,MZ,2021-10-02 20:24:34,-19.1164,33.4833,75.06,73,0,3.22
407,Kenai,US,2021-10-02 20:23:23,60.5544,-151.2583,42.85,52,90,12.66
408,Hofn,IS,2021-10-02 20:24:35,64.2539,-15.2082,46.36,76,100,19.98
409,Zemio,CF,2021-10-02 20:24:36,5.0314,25.1361,67.78,98,100,0.36
410,Nortelandia,BR,2021-10-02 20:24:36,-14.4547,-56.8028,95.0,31,92,3.62
411,Sorong,ID,2021-10-02 20:24:36,-0.8833,131.25,78.57,87,100,9.44
412,Fort Pierce,US,2021-10-02 20:20:25,27.4467,-80.3256,88.09,61,40,5.01
413,Trelew,AR,2021-10-02 20:24:37,-43.249,-65.3051,53.42,28,88,28.01
414,Panzhihua,CN,2021-10-02 20:24:37,26.5851,101.7128,67.93,82,0,0.34
415,Ubatuba,BR,2021-10-02 20:21:46,-23.4339,-45.0711,85.53,86,100,3.6
416,Margate,GB,2021-10-02 20:24:38,51.3813,1.3862,62.69,96,100,8.01
417,Bonavista,CA,2021-10-02 20:24:38,48.6499,-53.1147,62.11,76,4,8.93
418,Coihueco,CL,2021-10-02 20:24:39,-36.6167,-71.8333,56.14,41,0,17.27
419,Sabinas,MX,2021-10-02 20:24:39,27.85,-101.1167,84.9,56,99,5.68
420,Yakeshi,CN,2021-10-02 20:24:39,49.2833,120.7333,33.04,100,100,12.35
421,Vary,UA,2021-10-02 20:24:40,48.1221,22.7128,51.94,52,11,4.92
422,San Quintin,MX,2021-10-02 20:24:40,30.4833,-115.95,81.73,38,54,8.75
423,Nanchang,CN,2021-10-02 20:24:41,28.6833,115.8833,76.91,60,0,3.51
424,Karwar,IN,2021-10-02 20:24:41,14.8,74.1333,77.97,91,58,7.87
425,Jucas,BR,2021-10-02 20:24:41,-6.5253,-39.5275,95.32,21,19,9.98
426,Shelburne,CA,2021-10-02 20:24:42,44.0787,-80.2041,77.49,62,95,11.45
427,Pustoshka,RU,2021-10-02 20:24:42,56.3355,29.369,47.82,83,100,7.96
428,Honiara,SB,2021-10-02 20:24:43,-9.4333,159.95,78.1,87,100,1.5
429,Nouakchott,MR,2021-10-02 20:24:43,18.0858,-15.9785,84.13,77,81,9.55
430,Batsfjord,NO,2021-10-02 20:24:43,70.6345,29.7185,49.19,90,97,22.01
431,Quelimane,MZ,2021-10-02 20:24:44,-17.8786,36.8883,78.75,83,0,16.11
432,Escarcega,MX,2021-10-02 20:24:44,18.6089,-90.7454,96.06,32,100,2.01
433,Amahai,ID,2021-10-02 20:24:44,-3.3333,128.9167,78.08,88,99,2.73
434,Chimbote,PE,2021-10-02 20:24:45,-9.0853,-78.5783,66.13,75,36,10.22
435,Saint-Joseph,RE,2021-10-02 20:24:45,-21.3667,55.6167,70.16,76,20,10.42
436,Tiksi,RU,2021-10-02 20:24:46,71.6872,128.8694,24.51,89,60,14.99
437,Nome,US,2021-10-02 20:21:35,64.5011,-165.4064,35.17,69,40,11.5
438,Laramie,US,2021-10-02 20:24:08,41.3114,-105.5911,65.03,23,1,1.99
439,Cap-Aux-Meules,CA,2021-10-02 20:24:46,47.3821,-61.8597,51.85,82,75,12.66
440,Phan Thiet,VN,2021-10-02 20:20:06,10.9333,108.1,75.45,92,100,4.05
441,Yulara,AU,2021-10-02 20:24:47,-25.2406,130.9889,58.84,51,0,5.75
442,Longyearbyen,SJ,2021-10-02 20:21:33,78.2186,15.6401,37.24,87,75,6.91
443,Barillas,GT,2021-10-02 20:24:47,15.8036,-91.3158,82.74,51,32,5.61
444,Katangli,RU,2021-10-02 20:24:48,51.7102,143.2326,38.95,83,6,9.62
445,Namatanai,PG,2021-10-02 20:24:48,-3.6667,152.4333,78.4,79,96,3.85
446,Naze,JP,2021-10-02 20:24:48,28.3667,129.4833,76.64,68,0,11.79
447,Houma,US,2021-10-02 20:21:35,29.5958,-90.7195,82.4,84,100,5.79
448,Preston,GB,2021-10-02 20:23:01,53.7667,-2.7167,52.34,3,100,9.17
449,Komsomolskiy,UZ,2021-10-02 20:24:49,40.4272,71.7189,54.32,58,100,6.91
450,Srednekolymsk,RU,2021-10-02 20:24:49,67.45,153.6833,19.26,94,66,8.95
451,Kahama,TZ,2021-10-02 20:24:50,-3.8333,32.6,74.93,52,94,4.54
452,Kingisepp,RU,2021-10-02 20:24:50,59.3733,28.6134,45.16,84,18,6.67
453,Coari,BR,2021-10-02 20:24:51,-4.085,-63.1414,81.5,74,97,3.15
454,Farmington,US,2021-10-02 20:23:09,36.7281,-108.2187,70.86,48,1,3.44
455,Portland,US,2021-10-02 20:22:27,45.5234,-122.6762,71.37,62,40,1.01
456,Mogadishu,SO,2021-10-02 20:24:52,2.0371,45.3438,77.99,86,100,14.61
457,Xining,CN,2021-10-02 20:24:53,36.6167,101.7667,52.05,63,84,1.1
458,Cururupu,BR,2021-10-02 20:24:53,-1.8283,-44.8683,82.27,67,37,5.84
459,Tuatapere,NZ,2021-10-02 20:24:53,-46.1333,167.6833,51.82,79,100,1.23
460,Hatta,IN,2021-10-02 20:24:54,24.1167,79.6,80.04,76,96,4.72
461,Svetlogorsk,BY,2021-10-02 20:24:54,52.6333,29.7333,45.68,76,95,8.01
462,Tazovskiy,RU,2021-10-02 20:24:54,67.4667,78.7,30.11,76,90,14.25
463,Kloulklubed,PW,2021-10-02 20:24:55,7.0419,134.2556,82.89,75,100,9.1
464,Biltine,TD,2021-10-02 20:24:55,14.5333,20.9167,89.85,16,0,6.89
465,Tecuala,MX,2021-10-02 20:24:55,22.3986,-105.4569,84.87,67,100,4.76
466,Kahului,US,2021-10-02 20:24:56,20.8947,-156.47,87.82,67,20,19.57
467,Boralday,KZ,2021-10-02 20:24:56,43.3578,76.8594,35.46,87,20,0.0
468,Sibenik,HR,2021-10-02 20:22:36,43.7272,15.9058,65.16,72,100,4.32
469,Te Anau,NZ,2021-10-02 20:24:57,-45.4167,167.7167,46.56,78,100,0.89
470,Cabano,PH,2021-10-02 20:24:57,10.5869,122.7002,78.66,84,100,0.65
471,Sovetskiy,RU,2021-10-02 20:24:57,61.3614,63.5842,29.91,95,15,5.26
472,Viedma,AR,2021-10-02 20:24:58,-40.8135,-62.9967,48.31,80,96,28.5
473,Tarasovskiy,RU,2021-10-02 20:24:58,48.7292,40.3636,47.44,51,3,8.7
474,Tezu,IN,2021-10-02 20:24:58,27.9167,96.1667,73.54,87,67,2.66
475,Santiago,CL,2021-10-02 20:22:13,-33.4569,-70.6483,69.17,35,40,8.05
476,Dogondoutchi,NE,2021-10-02 20:24:59,13.6393,4.0287,92.75,30,2,8.03
477,Caravelas,BR,2021-10-02 20:24:59,-17.7125,-39.2481,78.44,76,0,12.24
478,Pimentel,PE,2021-10-02 20:25:00,-6.8367,-79.9342,70.09,60,0,20.71
479,Cartagena,CO,2021-10-02 20:20:47,10.3997,-75.5144,89.22,70,40,9.22
480,Liepaja,LV,2021-10-02 20:25:00,56.5419,21.0367,49.98,81,90,9.22
481,Kilinochchi,LK,2021-10-02 20:25:01,9.3961,80.3982,76.82,89,57,4.21
482,Fort Nelson,CA,2021-10-02 20:25:01,58.8053,-122.7002,53.19,43,75,9.22
483,Adre,TD,2021-10-02 20:25:01,13.4667,22.2,80.83,38,98,3.49
484,Lufilufi,WS,2021-10-02 20:25:02,-13.8745,-171.5986,85.78,77,100,20.71
485,Inza,RU,2021-10-02 20:25:07,53.8533,46.3586,40.08,88,12,3.51
486,Erenhot,CN,2021-10-02 20:25:08,43.6475,111.9767,52.59,30,100,14.47
487,Tateyama,JP,2021-10-02 20:25:08,34.9833,139.8667,69.82,81,0,9.46
488,Cap-Haitien,HT,2021-10-02 20:25:09,19.7578,-72.2042,82.42,71,6,9.75
489,Rajpipla,IN,2021-10-02 20:25:09,21.8667,73.5,79.72,84,50,0.45
490,Odweyne,SO,2021-10-02 20:25:10,9.4092,45.064,76.19,62,100,10.33
491,Erzin,TR,2021-10-02 20:25:10,36.9559,36.2,76.01,60,0,5.41
492,Pleshanovo,RU,2021-10-02 20:20:11,52.8333,53.4833,48.18,78,100,4.38
493,Raikot,IN,2021-10-02 20:25:11,30.65,75.6,81.21,64,52,3.87
494,Sao Jose De Ribamar,BR,2021-10-02 20:25:11,-2.5619,-44.0542,86.38,77,41,15.68
495,Ulkan,RU,2021-10-02 20:25:11,57.243,107.3223,32.0,94,97,2.51
496,Campbell River,CA,2021-10-02 20:25:12,50.0163,-125.2446,57.58,86,90,1.99
497,Petropavlovsk-Kamchatskiy,RU,2021-10-02 20:23:31,53.0452,158.6483,46.99,100,75,6.71
498,Oistins,BB,2021-10-02 20:25:12,13.0667,-59.5333,87.89,66,40,24.16
499,Inyonga,TZ,2021-10-02 20:25:13,-6.7167,32.0667,77.5,30,53,3.04
500,Quatre Cocos,MU,2021-10-02 20:25:13,-20.2078,57.7625,73.09,76,59,14.07
501,Yuci,CN,2021-10-02 20:25:14,37.6803,112.7319,64.15,82,100,4.47
502,Bacolod,PH,2021-10-02 20:22:26,10.6667,122.95,77.32,85,100,1.48
503,Belmonte,BR,2021-10-02 20:25:14,-15.8631,-38.8828,80.6,79,3,13.91
504,Bendigo,AU,2021-10-02 20:25:14,-36.7667,144.2833,44.85,63,99,2.28
505,Vanavara,RU,2021-10-02 20:25:15,60.34,102.2797,33.71,94,100,3.91
506,Sola,VU,2021-10-02 20:25:15,-13.8833,167.55,78.64,80,100,18.9
507,Muskogee,US,2021-10-02 20:25:15,35.5834,-95.3336,82.22,62,20,10.36
508,Half Moon Bay,US,2021-10-02 20:25:16,37.4636,-122.4286,94.53,54,1,5.75
509,Tucumcari,US,2021-10-02 20:25:16,35.1717,-103.725,71.44,43,20,14.32
510,Puerto Escondido,MX,2021-10-02 20:25:17,15.85,-97.0667,85.14,74,35,7.25
511,Kotido,UG,2021-10-02 20:25:17,2.9806,34.1331,70.16,73,100,2.66
512,Chapais,CA,2021-10-02 20:25:17,49.7834,-74.8492,55.18,47,27,5.88
513,Geraldton,AU,2021-10-02 20:25:18,-28.7667,114.6,59.41,82,40,8.05
514,Alekseyevsk,RU,2021-10-02 20:25:18,57.8406,108.3492,29.59,88,94,2.06
515,Glenwood Springs,US,2021-10-02 20:25:19,39.5505,-107.3248,72.88,47,8,2.39
516,Kushiro,JP,2021-10-02 20:25:19,42.975,144.3747,53.98,88,43,6.17
517,Oulainen,FI,2021-10-02 20:25:19,64.2667,24.8,47.26,89,22,7.78
518,Tres Lagoas,BR,2021-10-02 20:24:03,-20.7511,-51.6783,85.98,52,70,5.73
519,Kawalu,ID,2021-10-02 20:25:20,-7.3817,108.2082,71.65,91,100,2.42
520,Konjic,BA,2021-10-02 20:25:20,43.6519,17.9614,56.28,93,34,1.79
521,Vostok,RU,2021-10-02 20:25:21,46.4856,135.8833,33.22,91,7,4.61
522,Kasama,ZM,2021-10-02 20:25:21,-10.2129,31.1808,75.58,39,92,2.46
523,Marsh Harbour,BS,2021-10-02 20:25:22,26.5412,-77.0636,81.07,59,16,17.13
524,Callaway,US,2021-10-02 20:25:22,30.153,-85.5699,89.01,58,1,8.01
525,Bosaso,SO,2021-10-02 20:25:22,11.2842,49.1816,86.56,70,1,4.52
526,Tieli,CN,2021-10-02 20:25:23,46.95,128.05,45.61,71,100,7.45
527,Tigzirt,DZ,2021-10-02 20:25:23,36.8886,4.1198,71.92,74,6,8.72
528,Ergani,TR,2021-10-02 20:25:23,38.2653,39.7621,68.72,35,48,4.38
529,Puerto Madero,MX,2021-10-02 20:25:24,14.7208,-92.4215,89.8,62,20,8.05
530,Ouallam,NE,2021-10-02 20:25:24,14.3188,2.0866,95.16,12,1,8.03
531,Kathua,IN,2021-10-02 20:25:25,32.3667,75.5167,75.83,78,0,3.83
532,Nieuwpoort,BE,2021-10-02 20:25:25,51.1244,2.7735,63.01,91,75,21.85
533,Broome,US,2021-10-02 20:25:25,42.2506,-75.833,76.01,57,1,1.01
534,Profitis,GR,2021-10-02 20:25:26,40.6875,23.2775,61.68,73,0,1.99
535,Durazno,UY,2021-10-02 20:25:26,-33.4131,-56.5006,69.75,43,75,5.75
536,Guapiles,CR,2021-10-02 20:25:26,10.2159,-83.7866,85.64,58,45,7.14
537,Nizhnedevitsk,RU,2021-10-02 20:25:27,51.5419,38.3657,42.85,75,2,5.86
538,Nantucket,US,2021-10-02 20:25:27,41.2835,-70.0995,70.97,70,1,21.85
539,Maldonado,UY,2021-10-02 20:24:26,-34.6667,-54.9167,69.19,62,61,6.24
540,Bakchar,RU,2021-10-02 20:25:28,57.0186,82.0711,28.09,98,48,4.65
541,Bukama,CD,2021-10-02 20:25:28,-9.2,25.85,72.55,86,90,1.88
542,Emerald,AU,2021-10-02 20:25:29,-23.5333,148.1667,55.54,88,0,2.3
543,Lata,PT,2021-10-02 20:25:29,40.1629,-8.3327,66.92,97,100,5.86
544,Adrar,MR,2021-10-02 20:25:29,20.5022,-10.0711,93.54,9,17,5.23
545,Roald,NO,2021-10-02 20:25:30,62.5833,6.1333,53.33,77,58,12.1
